fecha,peso
2024-08-19 12:33:00,0.645
2024-08-19 12:33:00,0.625
2024-08-19 12:33:00,0.655
2024-08-19 12:33:00,0.63
2024-08-19 12:33:00,0.625
2024-08-19 12:33:00,0.665
2024-08-19 12:33:00,0.625
2024-08-19 12:33:00,0.665
2024-08-19 12:33:00,0.615
2024-08-19 12:33:00,0.675
2024-08-19 12:32:00,0.675
2024-08-19 12:32:00,0.655
2024-08-19 12:32:00,0.615
2024-08-19 12:32:00,0.595
2024-08-19 12:32:00,0.635
2024-08-19 12:32:00,0.585
2024-08-19 12:32:00,0.635
2024-08-19 12:32:00,0.665
2024-08-19 12:32:00,0.635
2024-08-19 12:32:00,0.655
2024-08-19 12:32:00,0.615
2024-08-19 12:32:00,0.635
2024-08-19 12:32:00,0.625
2024-08-19 12:32:00,0.625
2024-08-19 12:32:00,0.615
2024-08-19 12:32:00,0.645
2024-08-19 12:32:00,0.605
2024-08-19 12:32:00,0.625
2024-08-19 12:32:00,0.625
2024-08-19 12:32:00,0.635
2024-08-19 12:32:00,0.635
2024-08-19 12:32:00,0.605
2024-08-19 12:31:00,0.635
2024-08-19 12:31:00,0.635
2024-08-19 12:31:00,0.605
2024-08-19 12:31:00,0.61
2024-08-19 12:31:00,0.635
2024-08-19 12:31:00,0.605
2024-08-19 12:31:00,0.635
2024-08-19 12:31:00,0.655
2024-08-19 12:31:00,0.655
2024-08-19 12:31:00,0.655
2024-08-19 12:31:00,0.625
2024-08-19 12:31:00,0.635
2024-08-19 12:31:00,0.575
2024-08-19 12:31:00,0.625
2024-08-19 12:31:00,0.635
2024-08-19 12:31:00,0.645
2024-08-19 12:31:00,0.61
2024-08-19 12:31:00,0.625
2024-08-19 12:30:00,0.535
2024-08-19 12:30:00,0.625
2024-08-19 12:30:00,0.675
2024-08-19 12:30:00,0.655
2024-08-19 12:30:00,0.655
2024-08-19 12:30:00,0.645
2024-08-19 12:30:00,0.595
2024-08-19 12:30:00,0.565
2024-08-19 12:30:00,0.655
2024-08-19 12:30:00,0.575
2024-08-19 12:30:00,0.615
2024-08-19 12:30:00,0.57
2024-08-19 12:30:00,0.635
2024-08-19 12:30:00,0.645
2024-08-19 12:30:00,0.635
2024-08-19 12:30:00,0.625
2024-08-19 12:30:00,0.655
2024-08-19 12:30:00,0.655
2024-08-19 12:30:00,0.645
2024-08-19 12:30:00,0.59
2024-08-19 12:29:00,0.645
2024-08-19 12:29:00,0.62
2024-08-19 12:29:00,0.625
2024-08-19 12:29:00,0.625
2024-08-19 12:29:00,0.675
2024-08-19 12:29:00,0.605
2024-08-19 12:29:00,0.665
2024-08-19 12:29:00,0.625
2024-08-19 12:29:00,0.615
2024-08-19 12:29:00,0.625
2024-08-19 12:29:00,0.655
2024-08-19 12:29:00,0.585
2024-08-19 12:29:00,0.605
2024-08-19 12:29:00,0.645
2024-08-19 12:29:00,0.555
2024-08-19 12:28:00,0.635
2024-08-19 12:28:00,0.635
2024-08-19 12:28:00,0.605
2024-08-19 12:28:00,0.605
